식단,칼로리,선호도,카테고리
우리 고구마(오리지널 L),484.0,0
우리 고구마(오리지널 M),321.0,0
우리 고구마(나폴리L),372.0,0
우리 고구마(나폴리M),273.0,0
우리 고구마(씬 L),311.0,0
우리 고구마(씬 M),482.0,0
우리 고구마(슈퍼시드 함유 도우L),277.0,0
우리 고구마(슈퍼시드 함유 도우M),338.0,0
우리 고구마 더블치즈엣지(오리지널 L),399.0,0
우리 고구마 더블치즈엣지(오리지널 M),399.0,0
직화 스테이크(오리지널 L),482.0,0
직화 스테이크(오리지널 M),304.0,0
직화 스테이크(나폴리L),370.0,0
직화 스테이크(나폴리M),240.0,0
직화 스테이크(씬 L),314.0,0
직화 스테이크(씬 M),444.0,0
직화 스테이크(슈퍼시드 함유 도우L),308.0,0
직화 스테이크(슈퍼시드 함유 도우M),308.0,0
직화 스테이크 더블치즈엣지(오리지널 M),406.0,0
직화 스테이크 더블치즈엣지(오리지널 L),480.0,0
치즈(오리지널 L),364.0,0
치즈(오리지널 M),466.0,0
치즈(나폴리L),285.0,0
치즈(나폴리M),352.0,0
치즈(씬 L),305.0,0
치즈(씬 M),314.0,0
치즈(슈퍼시드 함유 도우L),374.0,0
치즈(슈퍼시드 함유 도우M),491.0,0
치즈 더블치즈엣지(오리지널 L),292.0,0
치즈가든(오리지널 L),601.0,0
치즈가든(오리지널 M),250.0,0
치즈가든(나폴리L),287.0,0
치즈가든(나폴리M),363.0,0
치즈가든(씬 L),209.0,0
치즈가든(씬 M),303.0,0
치즈가든(슈퍼시드 함유 도우L),249.0,0
치즈가든(슈퍼시드 함유 도우M),245.0,0
치즈가든 더블치즈엣지(오리지널 L),296.0,0
치즈가든 더블치즈엣지(오리지널 M),316.0,0
치즈피자 더블치즈엣지(오리지널 M),380.0,0
페퍼로니(오리지널 L),397.0,0
페퍼로니(오리지널 M),271.0,0
페퍼로니(나폴리L),327.0,0
페퍼로니(나폴리M),426.0,0
페퍼로니(씬 L),384.0,0
페퍼로니(씬 M),386.0,0
페퍼로니(슈퍼시드 함유 도우L),336.0,0
페퍼로니(슈퍼시드 함유 도우M),283.0,0
페퍼로니 더블치즈엣지(오리지널 L),341.0,0
페퍼로니 더블치즈엣지(오리지널 M),341.0,0
포테이토(오리지널 L),403.0,0
포테이토(오리지널 M),322.0,0
포테이토(나폴리L),352.0,0
포테이토(나폴리M),260.0,0
포테이토(씬 L),292.0,0
포테이토(씬 M),224.0,0
포테이토(슈퍼시드 함유 도우L),243.0,0
포테이토(슈퍼시드 함유 도우M),317.0,0
포테이토 더블치즈엣지(오리지널 L),350.0,0
포테이토 더블치즈엣지(오리지널 M),362.0,0
핫치킨(오리지널 L),422.0,0
핫치킨(오리지널 M),287.0,0
핫치킨(나폴리L),346.0,0
핫치킨(나폴리M),466.0,0
핫치킨(씬 L),274.0,0
핫치킨(씬 M),410.0,0
핫치킨(슈퍼시드 함유 도우L),323.0,0
핫치킨(슈퍼시드 함유 도우M),297.0,0
핫치킨 더블치즈엣지(오리지널 L),361.0,0
핫치킨 더블치즈엣지(오리지널 M),356.0,0
먹물 오징어링,441.0,0
슈퍼곡물 치킨(10조각),650.0,0
옥수수 버터구이(6개),481.0,0
치킨퐁듀 그라탕,370.0,0
퀴노아 치킨 샐러드,827.0,0
트러플 리조또,121.0,0
포테이토 순살치킨(3조각),650.0,0
프레시 코울슬로,729.0,0
프레시 콘샐러드,133.0,0
프렌치 라따뚜이,135.0,0
하프&하프 스파게티 (NEW 치즈 & 화이트 크림),382.0,0
화이트 크림 스파게티,705.0,0
NEW 치즈 볼로네즈 스파게티,851.0,0
티본스테이크&쉬림프(클래식)M,433.0,0
티본스테이크&쉬림프(클래식)L,226.0,0
티본스테이크&쉬림프(크런치)M,292.0,0
티본스테이크&쉬림프(크런치)L,292.0,0
티본스테이크&쉬림프(리치골드)M,286.0,0
티본스테이크&쉬림프(리치골드)L,274.0,0
티본스테이크&쉬림프(치즈크러스트)M,260.0,0
티본스테이크&쉬림프(치즈크러스트)L,254.0,0
더블치즈 티본스테이크(클래식)M,466.0,0
더블치즈 티본스테이크(클래식)L,471.0,0
더블치즈 티본스테이크(크런치)M,284.0,0
더블치즈 티본스테이크(크런치)L,285.0,0
더블치즈 티본스테이크(리치골드)M,282.0,0
더블치즈 티본스테이크(리치골드)L,267.0,0
더블치즈 티본스테이크(치즈크러스트)M,257.0,0
더블치즈 티본스테이크(치즈크러스트)L,248.0,0
쉬림프올인(클래식)M,392.0,0
쉬림프올인(클래식)L,207.0,0
쉬림프올인(크런치)M,274.0,0
쉬림프올인(크런치)L,290.0,0
